1 - 62 Clementi Crescent 599504 Singapore
315 - 320 Clementi Avenue 4 120315 Singapore
441A  Clementi Avenue 3 121441 Singapore
78-90 West Coast Road 126816 Singapore
106 Grange Road 249594 Singapore
510 East Coast Road 459135 Singapore
89/90/91/91A Tanglin Halt Road 141089 Singapore
267A Compassvale Link 541267 Singapore
211B  Compassvale Lane  540210 Singapore
171-172 Punggol Field and Edgedale Plains 820171 Singapore
129-138 Edgedale Plains 828129 Singapore
74 Bayshore Road 469989 Singapore
41 Bedok Road 469362 Singapore
38 Crane Road 429381 Singapore
28 Cuscaden Road 249723 Singapore
83 Jalan Sendudok 769468 Singapore
18 Evelyn Road 309307 Singapore
1 Leedon Heights 267939 Singapore
10 Lorong Ampas 328784 Singapore
5 Lorong 39 Geylang  387786 Singapore
9 Flora Drive 507013 Singapore
34 Dakota Crescent 399936 Singapore
10A- 10K Dalvey Estates 259527 Singapore
613B  Punggol Drive  822613 Singapore
104 Holland Road 278547 Singapore
20 Martaban Road 328644 Singapore
8 Irrawaddy Road 329564 Singapore
28/28A-8D Dover Crescent  130028 Singapore
38 Draycott Drive 259428 Singapore
20 Duchess Road 268988 Singapore
110 Duchess Avenue 266313 Singapore
78 Holland Road 258873 Singapore
100 Haig Road 438797 Singapore
32 Tanah Merah Kechil Road 465559 Singapore
1A Elliot Walk 458656 Singapore
302 Joo Chiat Place 427982 Singapore
208 Upper East Coast Road 455287 Singapore
285 Joo Chiat Place 427966 Singapore
20 Eastwood Road 486442 Singapore
10 Martaban Road 328668 Singapore
6 Eden Grove 539102 Singapore
632 - 636 Punggol Drive 820632 Singapore
111 - 119 Edgefield Plains 820111 Singapore
101 - 105 Edgefield Plains 820101 Singapore
178-193 Edgefield Plains and Punggol Central 820178 Singapore
12 Haig Avenue 438867 Singapore
3 Rose Lane 437361 Singapore
9 Everitt Road North 428522 Singapore
436 Fernvale Road 790436 Singapore
403 - 405 Fernvale Lane 790403 Singapore
 Fernvale Road 793441 Singapore
31 Transit Road 778903 Singapore
501 Duman Road 439193 Singapore
8 Cuscaden Walk 249692 Singapore
61 Sunset Way 597086 Singapore
7/8/13-21 Ghim Moh Road 270007 Singapore
20 Jalan Raja Udang 329192 Singapore
152B Bishan Street 11 572152 Singapore
60 Mei Hwan Drive 568426 Singapore
4 Balmoral Crescent 259889 Singapore
18 Ang Mo Kio Central 3 567749 Singapore
152 Haig Road 438795 Singapore
118 Keng Lee Road 308404 Singapore
62B Lorong 4 Toa Payoh  312062 Singapore
194-195 Punggol Road 820194 Singapore
168B Punggol East 822168 Singapore
512/513 Wellington Circle 750512 Singapore
15/17 Cairnhill Circle 229815 Singapore
101 Lorong L Telok Kurau 425537 Singapore
22 Yio Chu Kang Road 545535 Singapore
51 Hillview Ave 669565 Singapore
128 Hillview Avenue 669595 Singapore
26 Bukit Batok East Avenue 2 659920 Singapore
67 Holland Road 258867 Singapore
531 Upper Cross Street 050531 Singapore
512 Hougang Avenue 10 530512 Singapore
83 West Coast Drive 127999 Singapore
10 Gopeng Street  078878 Singapore
8 Leicester Road 358841 Singapore
15 Ceylon Lane 423468 Singapore
431/433 Bukit Timah Road 259738 Singapore
275 Changi Road 419755 Singapore
169 Jalan Loyang Besar 509422 Singapore
2A - 2D/3A - 3D Upper Boon Keng Road 384002 Singapore
114A Arthur Road 439826 Singapore
23 Kent Road 219219 Singapore
20 Oxford Road 218815 Singapore
13-37 Kovan Road 545018 Singapore
64 Woodlands Drive 16 737894 Singapore
5000A to 5000F Marine Parade Road 449287 Singapore
17-31/33 Kampong Eunos 417786 Singapore
23 Joo Chiat Lane 428125 Singapore
6 Leith Park 547933 Singapore
 Bedok Central 461221 Singapore
61/63/65/69/71/73/75/77/79/81 Pasir Ris Grove 518215 Singapore
304  Orchard Road 238863 Singapore
2 Mistri Road  079624 Singapore
373 Onan Road  424775 Singapore
45 Mandalay Road 308225 Singapore
31 Chun Tin Road 599717 Singapore
2 Minbu Road 308186 Singapore
81/83 Carlisle Road 219648 Singapore
301 Jalan Bukit Ho Swee 169568 Singapore
173-176 Punggol Field 820173 Singapore
62 Waterloo Street 187958 Singapore
20 Jansen Road 548411 Singapore
8 Minbu Road 308162 Singapore
23 West Coast Rise 127466 Singapore
63 Mount Sinai Drive 277116 Singapore
25 Moonstone Lane 328465 Singapore
642-647 Yishun Street 61 760642 Singapore
18 Newton Road 307989 Singapore
200 Newton Road 307983 Singapore
21 Newton Road 307954 Singapore
68 Guillemard Road 399710 Singapore
20 Handy Road 229236 Singapore
20 Woodlands Crescent  738081 Singapore
200 Moulmein Road 308107 Singapore
21 Ang Mo Kio Avenue 9 569786 Singapore
60 Elias Road 519938 Singapore
7 One-North Gateway 138642 Singapore
1 Pulasan Road 424366 Singapore
3 Jervois Close  249009 Singapore
1 Leicester Road 358828 Singapore
1 Oxley Rise 238714 Singapore
1 Shenton Way 068803 Singapore
1A One Tree Hill 248669 Singapore
131 Killiney Road 239571 Singapore
11 Orchard Turn  238800 Singapore
7 Anthony Road 229955 Singapore
6C Orange Grove Road 258333 Singapore
21 Oxford Road 218817 Singapore
51 Telok Kurau Lorong H 426052 Singapore
7 Jalan Rajawali 598429 Singapore
47 Lorong G Telok Kurau 426224 Singapore
3 Pandan Valley 597627 Singapore
505 Dunman Road 439198 Singapore
9  Mount Emily Road 228492 Singapore
68 Mackenzie road 228687 Singapore
35 Jurong East Avenue 1 609774 Singapore
71/75/83 Paterson Road 238545 Singapore
100 Eu Tong Sen Street 059812 Singapore
18 Leicester Road 358847 Singapore
77 Mergui Road 219053 Singapore
27 Robin Road 258204 Singapore
Blk 616A to Blk 616D Punggol Drive 821616 Singapore
293 -299 Punggol Central 820293 Singapore
643 - 652 Punggol Eastdale 820643 Singapore
200 - 205A Punggol Field 820200 Singapore
196 - 199 Punggol Field 820196 Singapore
125 - 126D Punggol Field Walk 820125 Singapore
127-128D Punggol Field Walk 820128 Singapore
160 - 166B Punggol Central 821160 Singapore
 Punggol Road 823603 Singapore
614A Edgefield Plains  821614 Singapore
 Punggol Vista  822602 Singapore
359 Holland Road 278636 Singapore
31 Bishan Street 21 579800 Singapore
1-33 Keppel Bay View 098405 Singapore
121 Penang Road 238464 Singapore
38 Kim Tian Road 169279 Singapore
66 Telok Kurau Road 423788 Singapore
29 Jansen Road 548432 Singapore
55B Jalan Taman 329001 Singapore
33 Elias Road 519935 Singapore
8 Ipoh Lane 438611 Singapore
60 Havelock Road 169658 Singapore
18 Tong Watt Road 238010 Singapore
221 Balestier Road 329928 Singapore
3 Rosyth Road 546134 Singapore
181 Tanjong Rhu Road 436922 Singapore
245 Balestier Road 329929 Singapore
43 Scotts Road 228239 Singapore
88 Owen Road 218901 Singapore
360 Balestier Road 329783 Singapore
9 Holt Road 249446 Singapore
67 Bedok South Avenue 3 460067 Singapore
50 Marine Parade Road 449307 Singapore
155-166 Simei Road 520155 Singapore
135/138 Simei Street 1 520135 Singapore
7 Lorong 27A Geylang 388133 Singapore
22 St Thomas Walk 238107 Singapore
18/20 Ceylon Road 429748 Singapore
62  Strathmore Avenue 142062 Singapore
50/52/54/56  Hume Avenue 596229 Singapore
30 Sembawang Drive  757713 Singapore
1 Serangoon Avenue 2 556130 Singapore
289 Joo Chiat Place 427970 Singapore
91 Bencoolen Street  187652 Singapore
15 Queen Street 188537 Singapore
3 Paya Lebar Crescent 534239 Singapore
381/383/385 Tanglin Road 247965 Singapore
23 Saint Martin's Drive 258004 Singapore
150-156 Prince Charles Crescent 159012 Singapore
463 Ang Mo Kio Avenue 10 560463 Singapore
415A  Ang Mo Kio Avenue 8 561415 Singapore
303 Ang Mo Kio Avenue 1 560303 Singapore
10 Suffolk Road 307786 Singapore
362 Terrace View 424758 Singapore
21 Sommerville Road 358246 Singapore
97 Lorong H Telok Kurau 426117 Singapore
33 Mandalay Road 308214 Singapore
9 Martia Road 424796 Singapore
8 Lorong H Telok Kurau 425991 Singapore
250 Tembeling Road 423728 Singapore
4/6 Ah Hood Road 329973 Singapore
228 Ocean Drive 098616 Singapore
33 Lloyd Road 239106 Singapore
22 Mar Thoma Road 328702 Singapore
30 Mount Sophia 228464 Singapore
380/382 Changi Road 419832 Singapore
31 Lorong Chuan 556820 Singapore
264-266 Compassvale Link 543265 Singapore
2 Cornwall Gardens 269632 Singapore
200 Kim Seng Road 239471 Singapore
171 Telok Kurau Road  423824 Singapore
30/32/34 Bukit Batok Street 21 659636 Singapore
130 Cairnhill Road 229717 Singapore
31 Amber Gardens  439966 Singapore
1 Fernhill Road 259049 Singapore
370 Pasir Panjang Road 118707 Singapore
1/3/5/7/9 Sin Ming Walk 575576 Singapore
258-260 Joo Chiat Place 427940 Singapore
39 Pasir Panjang Hill 118860 Singapore
30 Jalan Daud 419572 Singapore
1 Holt Road 249441 Singapore
39C West Coast Road 127714 Singapore
200 Depot Road 109694 Singapore
9 Bukit Batok Central Link 658074 Singapore
1 Lady Hill Road 258670 Singapore
38 Farrer Road 268836 Singapore
19 Cairnhill Circle 229768 Singapore
7 Lincoln Road 308346 Singapore
880 Upper Bukit Timah Road 678181 Singapore
6 Handy Road 229234 Singapore
29 Mount Sinai Rise 276952 Singapore
1 Jurong East Street 32 609477 Singapore
242E Pasir Panjang Road 117494 Singapore
637A-642D  Punggol Drive 821637 Singapore
101 Keng Lee Road 219261 Singapore
8 Alexandra View 158747 Singapore
16 Saint Michael's Road 328005 Singapore
2 Lorong M Telok Kurau 425279 Singapore
103 Pasir Ris Grove 518196 Singapore
63 Paterson Road 238539 Singapore
138  Lorong 1A Toa Payoh 310138 Singapore
3 Mount Faber Road 099207 Singapore
80 Mohamed Sultan Road 239013 Singapore
1 Cantoment Road 080001 Singapore
36 Choa Chu Kang Street 64 689101 Singapore
1 Ocean Way 098367 Singapore
38A - D/39 Bendemeer Road 331038 Singapore
6 Raffles Boulevard 018985 Singapore
3 Surrey Road 307743 Singapore
371 Holland Road 278698 Singapore
3 Moulmein Rise 308144 Singapore
57A Devonshire Road 239897 Singapore
25 Jalan Hajijah 468721 Singapore
20 Cuscaden Road 249726 Singapore
1 Jalan Kembangan 419154 Singapore
46 Meyer Road 437871 Singapore
12 Lorong Sarina 416736 Singapore
73  West Coast Crescent 128061 Singapore
37 - 59 Choa Chu Kang Loop 689675 Singapore
571 Upper Serangoon Road 534798 Singapore
270/270A/271/271A-C SengKang Central 540270 Singapore
305 Punggol Road  820305 Singapore
25 Lorong 3 Toa Payoh 319583 Singapore
60 Kim Seng Road  239497 Singapore
3 Haigsville Drive 438702 Singapore
26 Kim Tian Road 169277 Singapore
2 Ford Avenue 268686 Singapore
491 River Valley Road 248371 Singapore
34 West Coast Road 127335 Singapore
21 Balmoral Road 259805 Singapore
20 Amber Gardens 439979 Singapore
93 Kovan Road 548178 Singapore
29  Lorong 30 Geylang 398362 Singapore
35 Oxley Rise 238711 Singapore
177 Tanjong Rhu Road 436931 Singapore
760/762/764/766/768 Bedok Reservoir Road 479249 Singapore
1 Rodyk Street 238212 Singapore
50 West Coast Crescent 128035 Singapore
10 West Coast Crescent 128041 Singapore
15 West Coast Road 127300 Singapore
23 Pasir Ris St 72 518765 Singapore
21  Chua Chu Kang North 6  689578 Singapore
302 - 308 Yishun Central  760302 Singapore
331 River Valley Road 238363 Singapore
